37,48,814,397
37,49,9151,47157
37,50,70,53
37,51,453,306
37,52,340,223
37,53,1349,1550
37,54,755,422
37,55,1065,1459
37,56,234,176
37,57,1787,1533
37,58,315,281
37,59,8112,28915
37,60,85,93
37,61,713,1154
37,62,695,357
37,63,5908,24250
37,64,127,112
38,39,85530,602458
38,40,39854,43582
38,41,568,906
38,42,705,879
38,43,1036,2387
38,44,569,594
38,45,1121,3459
38,46,768,1011
38,47,1511,5079
38,48,564,439
38,49,486,1057
38,50,56,68
38,51,135,162
38,52,110,125
38,53,265,239
38,54,146,264
38,55,96,177
38,56,94,116
38,57,110,232
38,58,159,206
38,59,254,470
38,60,83,82
38,61,83,102
38,62,123,207
38,63,322,595
38,64,129,89
39,40,3268533,273163
39,41,17615,5826
39,42,5115,1874
39,43,99079,63325
39,44,2052,1035
39,45,111583,97930
39,46,8723,3171
39,47,171782,319058
39,48,1446,571
39,49,67621,165792
39,50,112,86
39,51,1301,607
39,52,990,461
39,53,4658,2318
39,54,592,296
39,55,9789,5229
39,56,260,164
39,57,4324,2227
39,58,2065,1033
39,59,27505,32201
39,60,169,133
39,61,1697,701
39,62,1132,425
39,63,32991,50189
39,64,188,139
40,41,543,690
40,42,587,569
40,43,632,1197
40,44,764,844
40,45,742,1674
40,46,513,669
40,47,953,2339
40,48,733,1790
40,49,300,679
40,50,118,59
40,51,90,130
40,52,103,133
40,53,88,119
40,54,216,194
40,55,83,139
40,56,193,157
40,57,91,125
40,58,138,255
40,59,179,249
40,60,158,134
40,61,63,88
40,62,101,129
40,63,166,505
40,64,166,119
41,42,2514005,1027691
41,43,567110,1772967
41,44,119603,54325
41,45,35968,158916
41,46,11945,10269
41,47,53072,409447
41,48,3739,3357
41,49,2171,8245
41,50,68,50
41,51,219,202
41,52,254,224
41,53,379,647
41,54,204,129
41,55,568,1079
41,56,111,93
41,57,505,715
41,58,238,256
41,59,1179,3623
41,60,80,96
41,61,229,248
41,62,288,212
41,63,1317,4360
41,64,96,57
42,43,195141,721246
42,44,59578,51726
42,45,9887,73264
42,46,5417,7839
42,47,12428,140336
42,48,3009,2539
42,49,766,1898
42,50,124,68
42,51,99,152
42,52,138,172
42,53,166,214
42,54,188,237
42,55,197,260
42,56,115,99
42,57,156,286
42,58,191,340
42,59,389,803
42,60,66,79
42,61,101,126
42,62,271,306
42,63,428,946
42,64,74,85
43,44,3256464,285232
43,45,226540,446813
43,46,38403,18138
43,47,365184,1388079
43,48,6796,4260
43,49,23894,93388
43,50,78,59
43,51,663,443
43,52,485,268
43,53,3428,2195
43,54,464,276
43,55,4116,3714
43,56,153,140
43,57,2318,1535
43,58,812,685
43,59,14679,36030
43,60,110,81
43,61,1041,635
43,62,540,288
43,63,13188,39550
43,64,149,95
44,45,4360,22023
44,46,3468,5979
44,47,5632,43343
44,48,4364,16882
44,49,509,850
44,50,152,103
44,51,74,89
44,52,125,146
44,53,111,135
44,54,148,205
44,55,114,157
44,56,169,155
44,57,118,157
44,58,153,188
44,59,141,273
44,60,197,191
44,61,89,106
44,62,442,176
44,63,306,515
44,64,200,147
45,46,0,637869
45,47,924697,1911120
45,48,53074,14936
45,49,41223,126835
45,50,136,74
45,51,1063,484
45,52,800,413
45,53,3365,2058
45,54,726,347
45,55,4717,3550
45,56,2904150,206
45,57,3889,2087
45,58,1561,824
45,59,23902,41731
45,60,242,241
45,61,2855,982
45,62,1162,446
45,63,23213,47880
45,64,214,132
46,47,76498,506401
46,48,24960,30010
46,49,1602,2973
46,50,92,45
46,51,162,173
46,52,234,258
46,53,216,306
46,54,156,169
46,55,367,508
46,56,113,114
46,57,201,285
46,58,411,428
46,59,490,856
46,60,122,87
46,61,164,223
46,62,256,285
46,63,753,1413
46,64,116,101
47,48,3418716,122980
47,49,237667,421421
47,50,112,125
47,51,2678,958
47,52,1339,532
47,53,12424,3918
47,54,1219,508
47,55,14904,5965
47,56,381,227
47,57,10326,3281
47,58,1762,956
47,59,130215,78819
47,60,203,182
47,61,2279,1039
47,62,1894,653
47,63,123162,130220
47,64,214,154
48,49,234,611
48,50,190,310
48,51,45,82
48,52,73,125
48,53,55,88
48,54,94,154
48,55,59,120
48,56,119,186
48,57,54,120
48,58,72,154
48,59,87,208
48,60,95,149
48,61,52,78
48,62,99,181
48,63,116,336
48,64,391,972
49,50,3488997,52699
49,51,1928339,98733
49,52,1382406,79519
49,53,1108465,150787
49,54,440335,25539
49,55,1269962,181826
49,56,124716,9115
49,57,119858,28282
49,58,41790,8067
49,59,762772,456025
49,60,3520,1165
49,61,40207,9546
49,62,29472,6189
49,63,843662,588316
49,64,3269,1338
50,51,6387,11652
50,52,19800,14860
50,53,1304,1744
50,54,1772,2024
50,55,1567,2068
50,56,13571,2137
50,57,264,301
50,58,349,347
50,59,388,522
50,60,612,471
50,61,196,247
50,62,268,336
50,63,518,685
50,64,11713,997
51,52,2045111,1496585
51,53,17209,24821
51,54,12391,6420
51,55,16067,24458
51,56,5778,3241
51,57,2217,2926
51,58,1563,1296
51,59,3337,14409
51,60,414,429
51,61,1031,1148
51,62,1106,930
51,63,4310,15588
51,64,402,339
52,53,10158,17783
52,54,10140,7145
52,55,13375,25461
52,56,5434,4883
52,57,1276,2481
52,58,1531,1661
52,59,2303,9501
52,60,591,418
52,61,879,1145
52,62,1814,1483
52,63,2957,10135
52,64,554,378
53,54,2431866,1109830
53,55,1009569,1024567
53,56,322702,75028
53,57,6940,6206
53,58,3511,2140
53,59,17583,57136
53,60,581,387
53,61,3751,2540
53,62,2665,1393
53,63,20670,68696
53,64,577,359
54,55,290832,510217
54,56,214934,93847
54,57,1393,2784
54,58,969,1206
54,59,2589,10906
54,60,474,429
54,61,569,937
54,62,1619,1738
54,63,2607,11747
54,64,651,510
55,56,2835185,706511
55,57,9205,6445
55,58,6019,2919
55,59,24805,52803
55,60,738,414
55,61,5463,2987
55,62,3970,1773
55,63,32625,82660
55,64,568,419
56,57,557,1031
56,58,545,689
56,59,992,3199
56,60,573,685
56,61,366,551
56,62,1202,967
56,63,1240,4147
56,64,633,1999
57,58,2478483,1063213
57,59,521049,1881642
57,60,58501,17291
57,61,30911,17484
57,62,33090,13997
57,63,123812,353130
57,64,4353,2773
58,59,198519,782885
58,60,47677,34132
58,61,15939,15425
58,62,14518,12712
58,63,39085,140809
58,64,5060,2648
59,60,3384095,157601
59,61,166814,34825
59,62,147030,25972
59,63,1094020,1181437
59,64,11406,3023
60,61,2242,3829
60,62,3081,4244
60,63,3376,15187
60,64,3202,16262
61,62,1826531,1715165
61,63,250801,1522292
61,64,36668,16770
62,63,219531,1428564
62,64,35113,31957
63,64,3421188,120508
